_id,Total_Stops,Price,Journey_day,Journey_month,Dep_hour,Dep_min,Arrival_hour,Arrival_min,Duration_hours,Duration_mins,Airline_Air India,Airline_GoAir,Airline_IndiGo,Airline_Jet Airways,Airline_Jet Airways Business,Airline_Multiple carriers,Airline_Multiple carriers Premium economy,Airline_SpiceJet,Airline_Vistara,Airline_Vistara Premium economy,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Destination_New Delhi
66734b1986b85319e22b81b0,1.0,12327,27,3,18,15,1,35,7,20,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b81bb,1.0,4649,12,5,15,5,20,20,5,15,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
66734b1986b85319e22b81c8,1.0,12121,1,5,20,25,21,5,24,40,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
66734b1986b85319e22b81cd,1.0,11237,3,3,16,10,22,20,6,10,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b81ce,2.0,13376,12,6,6,45,4,25,21,40,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b81d0,1.0,13731,24,5,18,55,4,40,9,45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
66734b1986b85319e22b81f2,1.0,13378,21,3,8,0,19,15,11,15,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b820c,0.0,6144,24,3,7,10,10,5,2,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
66734b1986b85319e22b8240,1.0,6017,27,3,15,5,4,25,13,20,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b8241,0.0,5613,9,4,19,30,22,15,2,45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
66734b1986b85319e22b8261,0.0,4804,9,6,9,35,12,20,2,45,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
66734b1986b85319e22b8262,1.0,10262,27,6,11,30,12,35,25,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b82c6,1.0,10844,12,5,21,10,16,20,19,10,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
66734b1986b85319e22b82c7,1.0,13377,6,6,11,30,1,30,14,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b82cb,0.0,3597,1,5,19,35,21,55,2,20,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
66734b1986b85319e22b82d5,1.0,14848,21,5,10,0,19,15,9,15,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b82d6,0.0,4995,15,5,10,20,11,50,1,30,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
66734b1986b85319e22b82e7,2.0,13616,18,5,9,25,17,20,31,55,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
66734b1986b85319e22b82f9,1.0,6451,27,6,20,45,7,10,10,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b82fc,1.0,6922,27,4,10,35,19,35,9,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b8308,2.0,13376,24,6,14,35,12,35,22,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b8314,0.0,4107,24,4,19,55,22,25,2,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
66734b1986b85319e22b831e,1.0,14714,3,6,2,15,19,0,16,45,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b833d,0.0,6961,6,6,10,0,12,45,2,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
66734b1986b85319e22b835b,1.0,9187,9,5,17,0,9,5,16,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
66734b1986b85319e22b835f,1.0,12198,18,5,9,20,14,15,4,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
66734b1986b85319e22b836c,2.0,12856,3,3,19,45,19,15,23,30,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b8370,0.0,3419,24,5,22,10,1,0,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
66734b1986b85319e22b7e47,0.0,4823,3,6,18,55,21,50,2,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
66734b1986b85319e22b7e63,1.0,17524,15,3,7,0,12,15,5,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
66734b1986b85319e22b7e69,0.0,4238,24,3,0,40,3,25,2,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
66734b1986b85319e22b7e6e,1.0,3809,15,4,19,20,23,45,4,25,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
66734b1986b85319e22b7e94,1.0,5069,12,6,8,10,13,0,4,50,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
66734b1986b85319e22b7e98,1.0,8099,24,6,9,15,19,15,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b7e9b,0.0,4804,21,5,22,15,0,50,2,35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
66734b1986b85319e22b7eb9,1.0,9526,15,6,11,40,19,15,7,35,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b7edb,0.0,4823,27,5,7,10,10,5,2,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
66734b1986b85319e22b7ef1,1.0,17057,3,3,2,15,15,30,13,15,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b7f03,1.0,13067,18,5,20,25,14,25,18,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
66734b1986b85319e22b7f22,2.0,13014,24,6,9,40,12,35,26,55,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b7f25,0.0,3971,6,5,9,30,12,20,2,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
66734b1986b85319e22b7f2c,1.0,7738,21,3,4,45,13,20,8,35,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b7f34,0.0,4423,9,6,10,10,13,0,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
66734b1986b85319e22b7f46,0.0,4491,18,5,9,0,11,25,2,25,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
66734b1986b85319e22b7f54,1.0,10844,1,5,6,30,18,15,11,45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
66734b1986b85319e22b7f60,1.0,3876,24,6,10,35,19,35,9,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b7f84,1.0,12719,21,3,2,15,4,25,26,10,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b7f8e,1.0,13626,12,6,6,30,18,15,11,45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
66734b1986b85319e22b7f91,1.0,10844,12,5,16,30,20,45,28,15,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
66734b1986b85319e22b7fa7,2.0,10368,24,6,9,40,12,35,26,55,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b7fcf,1.0,8529,12,6,16,30,12,0,19,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
66734b1986b85319e22b7fdb,0.0,4804,9,5,22,15,0,50,2,35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
66734b1986b85319e22b7ff6,0.0,6094,21,5,14,5,17,55,3,50,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b8010,1.0,6152,12,6,7,55,15,45,7,50,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b8069,0.0,3841,3,5,17,10,19,40,2,30,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
66734b1986b85319e22b8081,1.0,9165,27,6,23,30,4,35,5,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b8087,1.0,6645,27,3,8,0,4,25,20,25,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b80a6,0.0,5021,3,4,21,5,0,20,3,15,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b80a8,2.0,15129,27,5,19,30,12,35,17,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b80be,1.0,11087,9,3,7,0,20,20,13,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
66734b1986b85319e22b80c6,1.0,14781,6,5,8,25,18,15,9,50,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
66734b1986b85319e22b80c7,1.0,6195,15,6,21,50,3,35,5,45,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b80dc,1.0,14781,15,5,16,30,10,5,17,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
66734b1986b85319e22b80df,2.0,10909,9,4,9,40,4,25,18,45,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b8118,0.0,4632,18,5,20,55,23,40,2,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
66734b1986b85319e22b8122,0.0,7229,9,6,7,10,10,10,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
66734b1986b85319e22b8123,1.0,10262,1,6,2,15,4,25,26,10,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b812a,1.0,17261,6,3,20,35,10,25,13,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
66734b1986b85319e22b812f,0.0,7229,18,4,7,10,10,10,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
66734b1986b85319e22b8136,1.0,7690,18,5,17,20,9,25,16,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b814a,0.0,1965,3,4,13,15,14,45,1,30,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
66734b1986b85319e22b814e,1.0,9535,6,3,20,15,9,15,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
66734b1986b85319e22b814f,0.0,2050,3,4,21,5,22,25,1,20,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
66734b1986b85319e22b8183,0.0,3943,24,6,23,30,2,20,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
66734b1986b85319e22b818f,0.0,11982,18,5,17,45,20,5,2,20,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
66734b1986b85319e22b819d,0.0,4777,24,3,6,0,8,45,2,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
66734b1986b85319e22b81a3,1.0,13941,1,5,18,55,10,5,15,10,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
66734b1986b85319e22b81d7,1.0,6316,15,6,16,0,1,30,9,30,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b81e8,1.0,7144,18,5,6,50,22,30,15,40,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b81ec,2.0,11664,21,3,10,20,18,50,32,30,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b8200,1.0,10262,12,6,14,0,19,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b8205,1.0,13377,1,6,10,0,1,30,15,30,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b8213,0.0,3257,3,6,21,10,0,5,2,55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
66734b1986b85319e22b822a,0.0,4668,1,5,7,0,9,40,2,40,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
66734b1986b85319e22b822b,1.0,7480,12,6,20,40,9,25,12,45,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b8254,1.0,6902,21,3,21,0,7,40,10,40,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b826a,0.0,4804,3,6,9,35,12,10,2,35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
66734b1986b85319e22b826d,0.0,5224,1,6,17,15,19,50,2,35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
66734b1986b85319e22b8284,3.0,14221,24,3,12,0,23,15,35,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
66734b1986b85319e22b828c,0.0,5678,18,3,2,55,4,25,1,30,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
66734b1986b85319e22b829a,0.0,4050,12,5,7,5,8,30,1,25,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
66734b1986b85319e22b82a1,1.0,7006,21,5,6,40,21,0,14,20,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b7e4e,1.0,13542,21,3,14,0,1,35,11,35,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b7e6d,1.0,7064,1,4,6,30,19,50,13,20,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
66734b1986b85319e22b7e74,2.0,10467,21,5,13,5,9,25,20,20,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b7e7f,1.0,7575,15,5,11,25,19,15,7,50,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b7e81,2.0,15129,9,5,13,25,19,0,29,35,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b7e84,1.0,15867,6,3,7,0,18,50,11,50,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b7e8d,1.0,28322,1,3,4,0,7,40,27,40,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b7e9f,1.0,6442,27,3,6,40,16,10,9,30,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b7ece,1.0,6818,18,5,5,5,16,10,11,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b7ee2,1.0,7480,15,5,20,40,9,25,12,45,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b7ee6,2.0,16655,21,5,15,5,1,30,10,25,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b7f1e,1.0,13469,9,6,20,25,9,45,13,20,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
66734b1986b85319e22b7f44,1.0,14815,6,3,11,40,0,45,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
66734b1986b85319e22b7f51,0.0,4591,12,5,23,30,2,20,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
66734b1986b85319e22b7f5b,2.0,17282,9,3,10,45,4,25,17,40,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b7f71,1.0,14571,24,5,14,5,22,35,8,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
66734b1986b85319e22b7f9b,0.0,4823,12,6,8,30,11,20,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
66734b1986b85319e22b7fa2,1.0,6206,27,5,17,30,1,30,8,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b7fa4,2.0,12819,27,6,19,10,12,35,17,25,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b7fa5,1.0,10262,15,6,21,50,12,35,14,45,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b7fc3,0.0,3384,21,3,13,20,15,35,2,15,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
66734b1986b85319e22b7fd5,1.0,25735,1,3,11,40,11,25,23,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
66734b1986b85319e22b7fda,1.0,8586,12,5,6,30,12,0,5,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
66734b1986b85319e22b7fdc,2.0,17135,1,3,8,50,23,55,39,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
66734b1986b85319e22b7fdf,1.0,8258,3,3,7,35,12,0,4,25,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b7fea,1.0,9646,27,6,9,45,22,30,12,45,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b8005,1.0,8452,15,5,7,10,10,45,27,35,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
66734b1986b85319e22b800a,1.0,14714,3,6,19,15,12,35,17,20,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b801b,0.0,4823,24,6,18,15,21,20,3,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
66734b1986b85319e22b8022,0.0,3943,1,6,10,10,13,0,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
66734b1986b85319e22b8029,1.0,13727,18,5,8,0,21,0,13,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b802f,0.0,2754,24,6,12,0,13,30,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
66734b1986b85319e22b803e,0.0,3919,24,5,21,10,0,5,2,55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
66734b1986b85319e22b8046,0.0,3919,15,4,21,10,0,5,2,55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
66734b1986b85319e22b8064,0.0,3100,15,3,19,30,20,45,1,15,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
66734b1986b85319e22b806f,0.0,4878,18,5,19,30,22,15,2,45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
66734b1986b85319e22b808e,2.0,14298,6,5,10,0,10,0,24,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
66734b1986b85319e22b80a5,0.0,7202,6,6,11,0,14,15,3,15,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b80cf,1.0,14714,12,6,11,30,19,0,7,30,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b80d0,2.0,11245,24,3,15,25,22,55,7,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
66734b1986b85319e22b80d5,1.0,7198,24,6,19,0,1,30,6,30,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b80d9,1.0,8996,6,5,9,10,13,15,4,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
66734b1986b85319e22b80e3,0.0,3841,1,6,6,55,9,30,2,35,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
66734b1986b85319e22b80ec,0.0,4284,1,5,0,30,3,25,2,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
66734b1986b85319e22b8111,0.0,4880,12,5,20,45,23,20,2,35,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
66734b1986b85319e22b8115,1.0,10262,12,6,20,55,12,35,15,40,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b8124,1.0,14871,3,3,7,30,21,0,13,30,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b8129,0.0,3419,27,5,0,30,3,25,2,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
66734b1986b85319e22b8139,2.0,15129,27,5,9,40,12,35,26,55,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b8153,0.0,7229,15,5,17,45,20,45,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
66734b1986b85319e22b8163,1.0,17024,6,3,11,30,18,50,7,20,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b8184,1.0,12898,27,5,21,50,12,35,14,45,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b8185,1.0,6628,6,6,18,35,1,30,6,55,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b818a,0.0,4622,9,3,22,20,0,40,2,20,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
66734b1986b85319e22b8194,1.0,5307,6,4,4,55,13,20,8,25,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b8196,1.0,14571,6,6,20,0,8,15,12,15,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
66734b1986b85319e22b81a5,1.0,12677,3,3,5,15,6,50,25,35,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b81f9,2.0,5192,1,5,15,10,23,30,8,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
66734b1986b85319e22b8203,0.0,4960,6,3,14,15,16,45,2,30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
66734b1986b85319e22b8212,1.0,14571,24,5,8,25,19,50,11,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
66734b1986b85319e22b8215,0.0,3873,1,4,6,55,9,30,2,35,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
66734b1986b85319e22b8217,2.0,11753,3,6,10,55,7,40,20,45,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b821b,1.0,16079,21,5,19,45,19,0,23,15,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b8223,1.0,7740,1,6,11,40,21,0,9,20,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1886b85319e22b77ed,0.0,4804,24,6,9,35,12,20,2,45,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
66734b1886b85319e22b77fa,0.0,5201,12,6,14,10,17,10,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1886b85319e22b7811,1.0,5117,3,4,17,20,9,25,16,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1886b85319e22b7836,0.0,4622,3,3,6,55,9,35,2,40,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
66734b1886b85319e22b7856,1.0,5761,15,4,6,50,12,10,5,20,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1886b85319e22b785b,1.0,9021,9,5,17,45,1,30,7,45,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1886b85319e22b785f,1.0,9663,21,5,18,55,4,40,9,45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
66734b1886b85319e22b786f,2.0,14960,12,6,9,50,8,55,23,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
66734b1886b85319e22b7873,1.0,7054,6,5,14,20,22,30,8,10,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1886b85319e22b7881,1.0,13727,15,5,14,0,21,0,7,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1886b85319e22b78b2,1.0,13626,12,6,16,30,23,35,7,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
66734b1886b85319e22b78b5,0.0,5201,9,5,5,10,8,0,2,50,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1886b85319e22b78bc,1.0,6451,27,4,7,55,22,25,14,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1886b85319e22b78c7,2.0,18275,1,6,15,5,1,30,10,25,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1886b85319e22b78d0,1.0,10844,18,5,20,0,9,20,13,20,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
66734b1886b85319e22b78e6,0.0,6934,27,5,14,10,17,10,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1886b85319e22b78ee,1.0,12537,27,3,9,0,21,0,12,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1886b85319e22b78f3,1.0,13817,12,3,16,55,9,30,16,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
66734b1886b85319e22b7908,0.0,4878,6,6,17,0,19,35,2,35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
66734b1886b85319e22b791c,2.0,11150,27,6,23,5,19,0,19,55,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1886b85319e22b7926,2.0,15164,1,5,10,0,13,45,27,45,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
66734b1886b85319e22b7944,1.0,9316,27,5,10,20,19,15,8,55,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1886b85319e22b795d,0.0,6304,12,5,18,5,21,10,3,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1886b85319e22b795f,0.0,3841,1,5,17,10,19,40,2,30,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
66734b1886b85319e22b796f,2.0,22950,6,3,17,15,16,50,23,35,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
